parcel_id,tax_district,land_use,sale_year,actual,predicted,residual,residual_z
156 09 0 023.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,398062.5229413924,379652.8134681657,18409.709473226685,0.25137658502706733
118 01 0 159.00,URBAN SERVICES DISTRICT,DUPLEX,2013,320100.0,425042.9400008063,-104942.9400008063,-1.4067664935291149
072 15 0 143.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,189272.04206543975,145806.3438679571,43465.69819748265,0.5881866532068573
062 13 0 034.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,186745.38113299888,239830.10978738437,-53084.728654385486,-0.7096729606620095
132 16 0 108.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,284684.5637835563,257421.45823136964,27263.105552186636,0.37038657380833157
104 01 0 108.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,250421.47104042798,214703.533820075,35717.937220352964,0.4840389409905933
072 13 0 058.00,URBAN SERVICES DISTRICT,DORMITORY/BOARDING HOUSE,2013,105000.0,214136.16723894764,-109136.16723894764,-1.4631331038239428
082 07 0 383.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,88000.0,121905.01851931443,-33905.01851931443,-0.45185358065852815
087 09 0 095.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,199522.69668420407,217055.96112800296,-17533.264443798893,-0.23177958289770415
033 16 0 037.00,CITY OF GOODLETTSVILLE,SINGLE FAMILY,2014,124972.70799540417,126237.0534125453,-1264.3454171411286,-0.013087924512836423
091 12 0 081.00,URBAN SERVICES DISTRICT,DUPLEX,2016,291187.7570237535,273965.0638249455,17222.693198808003,0.23542035848508924
072 04 0 035.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,236857.72294876995,231008.33822409494,5849.384724675008,0.08253695624703739
084 05 0 090.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,241000.0,247552.61576313694,-6552.615763136942,-0.0841744306327781
115 10 0 041.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,363662.05799584,496896.3860580202,-133234.3280621802,-1.787067763884799
083 05 0 437.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,390000.0,421027.552224586,-31027.55222458602,-0.4131738211176761
044 15 0 177.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,128908.85627872398,140316.04573830753,-11407.189459583547,-0.14943105712946603
118 13 0 065.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,479149.3331701945,482177.28452463646,-3027.9513544419315,-0.03679484115147346
086 06 0 007.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,111621.97352577216,146385.10898241817,-34763.13545664601,-0.4633886442854162
117 10 0 032.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,703703.7461407376,510825.22428009164,192878.5218606459,2.596638360251569
102 07 0 020.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,186360.16449520222,187576.60529519658,-1216.440799994365,-0.012443976371540025
119 16 0 075.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,157629.6391355252,148552.0027413183,9077.6363942069,0.1259320773449315
104 14 0 316.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,770000.0,570300.2005354208,199699.7994645792,2.68833200683395
025 03 0 027.00,CITY OF GOODLETTSVILLE,SINGLE FAMILY,2015,184288.20506545942,178705.74807518316,5582.45699027626,0.07894883408545268
083 08 0 176.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,275530.37983238715,245235.6404108025,30294.739421584643,0.4111386998363745
127 00 0 183.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,492018.53541497706,437639.6441740253,54378.89124095178,0.7348850466919938
094 01 0 257.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,113030.09910681512,152045.31472519657,-39015.21561838145,-0.5205463731198657
081 03 0 199.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,281481.498456295,158340.0854428886,123141.41301340639,1.6592113585079908
148 12 0 109.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,82503.19782339681,148681.6644875537,-66178.46666415689,-0.8856828894791519
083 04 0 185.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,196475.79836045514,151984.07493689668,44491.72342355846,0.6019787900948436
061 15 0 174.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,313512.1517289079,307007.8592717867,6504.292457121192,0.09134042117688604
061 06 0 056.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,363563.77095313836,268688.7253641738,94875.04558896454,1.2792464230111593
162 03 0 342.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,127674.8684693503,123902.25761308722,3772.6108562630834,0.054620342941066276
164 09 0 017.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,164139.36131163588,167017.4979335592,-2878.1366219233314,-0.034780986865808064
086 07 0 169.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,125000.0,122062.54275742563,2937.457242574368,0.04339395915463092
146 04 0 033.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,150762.49479995106,271345.7115392146,-120583.21673926353,-1.6170077549139015
132 09 0 069.00,CITY OF OAK HILL,SINGLE FAMILY,2013,309500.0,491465.0312720207,-181965.03127202071,-2.442120400249795
072 13 0 432.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,344572.1791447749,303417.9488823642,41154.23026241071,0.557115212308047
103 06 0 045.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,206000.0,165348.1267440946,40651.873255905404,0.550362379702888
044 14 0 118.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,41000.0,95251.84177334447,-54251.841773344466,-0.7253616430563129
071 12 0 070.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,53138.00182481752,99417.29026375258,-46279.288438935066,-0.6181922049758295
148 08 0 154.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,103201.39483665729,115119.61638570548,-11918.22154904819,-0.15630050278530724
082 03 0 236.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,105000.0,196325.91291692873,-91325.91291692873,-1.2237223570154783
161 02 0 038.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,116076.99743056405,166693.75976564686,-50616.76233508281,-0.6764978218392071
033 16 0 274.00,GENERAL SERVICES DISTRICT,ZERO LOT LINE,2015,94355.56099351523,115490.59569373129,-21135.034700216056,-0.28019565216490594
115 06 0 084.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,437896.49651932955,420485.51604768913,17410.980471640418,0.23795137212410322
146 12 0 150.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,211317.14180839347,301384.8416097409,-90067.69980134745,-1.2068090813149115
072 11 0 445.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,234891.45733249446,192871.51013652238,42019.94719597208,0.5687524373493773
061 07 0 166.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,208684.55920035666,154219.923514847,54464.63568550965,0.7360376490712254
042 07 0 091.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,136000.0,154318.42036772904,-18318.420367729035,-0.24233388283697066
147 05 0 007.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,290290.93589483644,262124.31781872516,28166.618076111277,0.3825318584400155
058 11 0 114.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,100000.0,125034.82342398631,-25034.82342398631,-0.332617774492423
071 10 0 039.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,35000.0,83684.86734094466,-48684.867340944664,-0.6505287135412793
164 13 0 146.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,166056.25570255474,170883.81809869115,-4827.562396136404,-0.060985749134419835
136 15 0 066.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,137601.8597822097,138250.51682478588,-648.6570425761747,-0.0048116578806608875
098 00 0 040.01,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,130063.86480394322,155277.48237462286,-25213.61757067965,-0.33502117870052095
133 01 0 054.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,216488.15558258988,204492.10602239895,11996.049560190935,0.1651622569331077
061 16 0 012.00,URBAN SERVICES DISTRICT,VACANT RESIDENTIAL LAND,2014,68882.59495809679,138522.52728833994,-69639.93233024316,-0.9322129426264015
091 15 0 083.00,URBAN SERVICES DISTRICT,DUPLEX,2013,253000.0,315416.66403034277,-62416.66403034277,-0.8351156172985378
162 01 0 097.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,135636.11892817816,136116.24991036832,-480.13098219016683,-0.002546280349031741
042 11 0 030.00,GENERAL SERVICES DISTRICT,OFFICE BLDG (ONE OR TWO STORIES),2016,218390.8177678151,224197.32624690735,-5806.508479092241,-0.0741450341490041
104 07 0 273.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,408874.097638566,299278.3586640419,109595.73897452408,1.4771263708914169
104 15 0 125.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,413500.0,617343.1926951215,-203843.1926951215,-2.7362131667200136
104 02 0 158.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,432976.31116517977,375398.9579006637,57577.353264516045,0.777879726490212
150 01 0 152.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,105000.0,113289.13406619661,-8289.13406619661,-0.10751722721868084
115 06 0 062.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,275000.0,497827.86580747523,-222827.86580747523,-2.9914108009348155
176 05 0 012.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,189900.0,226558.485321862,-36658.48532186201,-0.48886650206837284
016 00 0 216.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,226060.19821363024,206783.93170683197,19276.266506798274,0.26302510294312054
105 07 0 504.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,276514.4169032171,236039.56373173665,40474.85317148044,0.5479828229685475
147 14 0 008.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,194000.0,170263.06276957516,23736.93723042484,0.32298676827935324
105 07 0 304.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,126303.76422366328,165119.99840998393,-38816.23418632065,-0.5178716054051904
096 11 0 104.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,105000.0,121214.96481467881,-16214.96481467881,-0.21405860637381674
082 03 0 111.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,164909.33306111905,200571.99241863852,-35662.65935751947,-0.47548031265726726
044 13 0 004.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,138799.4975146558,133300.70510919654,5498.792405459273,0.07782418980074467
083 03 0 222.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,388153.2801126634,258063.2157921143,130090.0643205491,1.7526172003716836
044 15 0 144.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,115750.0,165299.99138195915,-49549.991381959146,-0.6621579687442872
148 07 0 026.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,124972.70799540417,110623.11402458105,14349.593970823116,0.19679930235697482
096 11 0 165.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,130000.0,132697.02253075922,-2697.022530759219,-0.03234639727269207
149 13 0 044.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,113390.5916717356,117233.53959055642,-3842.9479188208206,-0.04775026787342971
053 09 0 011.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,125956.74506623411,134675.19822782621,-8718.4531615921,-0.11328826245430333
059 11 0 138.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,120500.0,122824.59870405172,-2324.598704051721,-0.02734016519597902
095 04 0 145.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,231859.13373302337,249473.27847563074,-17614.144742607372,-0.23286679998005036
116 03 0 069.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,415000.0,396760.9484341299,18239.05156587012,0.24908255057307901
051 04 0 036.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,81675.07687888619,116436.99913970135,-34761.92226081516,-0.46337233614547413
105 01 0 583.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,271272.2378563563,294957.2785248576,-23685.040668501286,-0.3144735924006299
131 03 0 204.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,531380.0182481752,571417.6396487707,-40037.621400595526,-0.5342898563647146
053 09 0 037.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,126940.78213706407,149270.00050236954,-22329.218365305467,-0.29624822490846664
053 09 0 016.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,129892.89334955394,142981.5426657887,-13088.649316234761,-0.1720337416689919
069 03 0 046.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,112400.0,159090.7761657213,-46690.7761657213,-0.6237235456401015
059 16 0 194.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,131034.49066068906,146475.1446958487,-15440.654035159634,-0.2036500900980359
103 08 0 096.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,465000.0,485145.1909711026,-20145.190971102624,-0.2668898777427101
072 11 0 173.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,120401.62730943349,136052.70838535158,-15651.08107591809,-0.20647871309610247
116 09 0 018.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,531380.0182481752,547035.2072859437,-15655.18903776852,-0.20653393354364297
094 05 0 104.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,93864.12578000734,174344.61645857166,-80480.49067856433,-1.0779349588911364
081 12 0 338.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,564167.6251070598,384515.0063984295,179652.61870863033,2.418851828201557
018 07 0 045.00,CITY OF GOODLETTSVILLE,SINGLE FAMILY,2014,139733.26405785346,134765.22014735703,4968.043910496432,0.0706897103458708
041 08 0 049.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,108244.07779129494,111522.11286346549,-3278.035072170547,-0.04015654102074619
147 08 0 066.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,127773.15551205188,133856.55709423075,-6083.401582178878,-0.07786711376659433
142 02 0 044.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,208368.53052734613,202952.86602254407,5415.664504802058,0.07670675978446695
044 15 0 065.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,54355.04797776732,122895.08508891577,-68540.03711114846,-0.9174278232758614
044 13 0 020.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,80000.0,111301.49548159831,-31301.495481598307,-0.4168562480251556
061 15 0 244.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,186000.0,162189.3511389476,23810.64886105241,0.32397762198744423
070 07 0 048.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,73715.28202618378,99928.66580477793,-26213.383778594158,-0.3484603340400808
043 09 0 088.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,78722.96566639633,94447.1716841128,-15724.206017716482,-0.20746168035809348
072 13 0 287.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,177126.67274939173,155463.0275809929,21663.645168398827,0.29511695845254765
120 02 0 005.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,105798.21838529709,127515.4084142748,-21717.19002897771,-0.2880211576011223
163 12 0 002.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,132196.0724336229,149028.9587429201,-16832.886309297202,-0.2223648912713152
082 07 0 234.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,114148.30021627467,137390.23274657613,-23241.932530301463,-0.3085172007419114
043 11 0 154.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,117100.41142876454,141659.45771735883,-24559.046288594298,-0.3262222364366991
118 10 0 136.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,465900.41123800556,424744.66281956923,41155.74841843633,0.5571356198138182
072 02 0 032.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,105000.0,174972.67218935242,-69972.67218935242,-0.936685730983152
081 15 0 257.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,119775.23072243726,128489.34555522901,-8714.114832791747,-0.11322994534556283
102 12 0 021.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,280000.0,340551.65244485514,-60551.652444855135,-0.8100455757137852
072 12 0 225.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,172108.08368815898,158336.3447744107,13771.738913748268,0.18903160245443604
094 01 0 128.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,129900.0,115466.36844616142,14433.631553838582,0.1979289605946361
131 03 0 110.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,585000.0,483482.71036524075,101517.28963475925,1.3685334471454405
087 02 0 082.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,197000.0,180087.18876807866,16912.81123192134,0.23125483272821715
132 01 0 002.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,344572.1791447749,340631.2612151532,3940.9179296217044,0.05688277678380585
083 06 0 350.00,URBAN SERVICES DISTRICT,DORMITORY/BOARDING HOUSE,2013,315277.0,502003.2046666695,-186726.20466666948,-2.5061215120524616
073 16 0 077.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,281100.9421265141,264105.35085035535,16995.591276158753,0.2323675867548239
073 09 0 020.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,189595.70537134467,198578.8632593285,-8983.157887983834,-0.11684650227970698
118 04 0 031.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,160000.0,171220.4890415998,-11220.489041599794,-0.14692137446627787
130 11 0 018.00,CITY OF BELLE MEADE,SINGLE FAMILY,2016,775530.0595399301,581972.3751967218,193557.68434320833,2.6057678647614253
091 10 0 215.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,203831.4299166274,152898.8626741752,50932.567242452205,0.6885585323533042
081 07 0 187.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,155203.0744936606,139836.39378995472,15366.680703705875,0.21047128535540963
083 06 0 178.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,157500.0,277962.287277296,-120462.28727729601,-1.6153821850440206
033 15 0 072.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,142685.37527034333,150307.4516068458,-7622.076336502476,-0.09855043840461025
072 04 0 186.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,225077.32778661445,180179.79919136717,44897.52859524728,0.6074337441598534
025 12 0 071.00,CITY OF GOODLETTSVILLE,SINGLE FAMILY,2014,174174.56153690186,144135.2297102063,30039.33182669556,0.4077054348235694
033 12 0 048.00,CITY OF GOODLETTSVILLE,SINGLE FAMILY,2014,117100.41142876454,132528.19497080805,-15427.783542043515,-0.20347708109361567
116 16 0 154.00,URBAN SERVICES DISTRICT,ZERO LOT LINE,2016,373690.9548471503,316225.8521470658,57465.102700084506,0.7763708209476896
087 13 0 035.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,104342.27960017833,138850.78453286114,-34508.504932682816,-0.45996582489159704
096 05 0 181.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,99000.0,113937.7435949717,-14937.743594971704,-0.19688981807236852
120 09 0 058.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,143499.08234430442,150034.3263176014,-6535.24397329698,-0.08394091385621846
053 13 0 096.00,GENERAL SERVICES DISTRICT,ZERO LOT LINE,2015,94846.99620702313,102627.37263184022,-7780.376424817092,-0.10067835537188195
053 06 0 016.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,178882.41771687262,163912.34676008052,14970.0709567921,0.20513993893085283
073 01 0 019.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,223243.94705154432,246496.05149864077,-23252.10444709644,-0.30865393467913255
117 07 0 085.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,385000.0,479300.81931125344,-94300.81931125344,-1.2637119354163902
071 09 0 136.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,41329.55697485807,83388.49158800003,-42058.934613141966,-0.5614609510049119
071 08 0 268.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,167286.3020410922,114214.77646817513,53071.52557291706,0.7173110477318004
147 09 0 072.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,244734.7363269301,295956.0184699641,-51221.28214303398,-0.6846239572702533
091 06 0 164.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,194125.171349169,147223.12343821095,46902.047910958034,0.6343790902334913
061 07 0 201.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,220332.0694813068,209462.11884199397,10869.950639312825,0.15002489961337948
150 03 0 089.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,142685.37527034333,139555.61117957113,3129.7640907721943,0.045979005123710864
118 01 0 380.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,300894.0155912119,402715.7926169548,-101821.77702574286,-1.364810890579243
091 07 0 374.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,247897.0,230943.17999939105,16953.820000608946,0.23180608481926998
094 01 0 012.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,218456.2297242498,178938.6458907778,39517.58383347199,0.5351149232201362
060 02 0 043.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,141533.34149027284,125271.77936002749,16261.562130245351,0.22250054820360876
150 14 0 060.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,137828.87165790997,140573.86234591977,-2744.9906880097988,-0.03299119953900161
133 14 0 093.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,281481.498456295,244051.43019240687,37430.068263888126,0.507053916765529
117 08 0 212.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,350000.0,400660.3221325452,-50660.322132545174,-0.6770833656193652
103 03 0 279.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,436781.6355356302,363240.38333636837,73541.25219926186,0.9924712138906627
072 07 0 216.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,349425.30842850416,194326.17303349162,155099.13539501253,2.0887965875195107
160 02 0 057.00,CITY OF OAK HILL,SINGLE FAMILY,2015,614294.0168848648,599797.4217803844,14496.595104480395,0.19877533540817444
132 11 0 012.00,CITY OF OAK HILL,SINGLE FAMILY,2013,372750.0,382998.0535665234,-10248.05356652342,-0.13384960698324688
060 13 0 212.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,132490.42944580782,140300.29490304008,-7809.865457232256,-0.10107475573459014
083 04 0 245.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,213537.68848408587,212024.94270609057,1512.7457779952965,0.02424256302325935
095 04 0 203.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,126084.29879128525,329457.7394701982,-203373.44067891297,-2.729898620112095
051 08 0 069.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,46000.0,108029.62609519232,-62029.62609519232,-0.8299129380205098
071 11 0 139.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,142685.37527034333,98175.71805970372,44509.657210639605,0.6022198614058182
086 01 0 055.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,193154.54549242315,168757.33950504588,24397.205987377267,0.33186229769842773
118 01 0 405.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,797757.8692847729,488054.8164883112,309703.0527964617,4.167028523760573
103 08 0 117.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,742528.7804105714,662696.1266078516,79832.65380271978,1.0770421093491107
072 09 0 396.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,213500.0,245734.04359095465,-32234.04359095465,-0.42939183765004957
162 02 0 060.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,147430.56405236755,135626.51728040734,11804.046771960217,0.1625812982287284
026 07 0 179.00,CITY OF GOODLETTSVILLE,SINGLE FAMILY,2013,148000.0,160412.47005407632,-12412.470054076315,-0.16294433849693213
061 15 0 340.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,242171.1512580883,250920.93123989424,-8749.779981805943,-0.11370936690834015
083 04 0 268.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,148500.0,186397.44942127302,-37897.44942127302,-0.505521026756555
150 01 0 014.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,150447.00779560595,159212.32130159065,-8765.313505984697,-0.11391817317000061
071 08 0 356.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,115487.27517435458,236903.1119462168,-121415.83677186223,-1.62820008154821
059 10 0 282.00,URBAN SERVICES DISTRICT,DUPLEX,2016,87356.32710712604,157243.60224085793,-69887.27513373189,-0.935537798309553
041 08 0 037.00,GENERAL SERVICES DISTRICT,DUPLEX,2015,152344.91618744648,175571.23255609313,-23226.316368646658,-0.3083072836426684
083 01 0 231.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,250929.45306163828,155709.37572863384,95220.07733300445,1.283884442548651
117 08 0 029.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,714380.6305649418,563024.786342293,151355.84422264877,2.0384781519209136
147 02 0 021.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,281481.498456295,259499.2471637792,21982.251292515808,0.2993997569310789
083 15 0 098.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,206000.0,193618.27895057888,12381.721049421118,0.1703465680378165
034 04 0 029.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,225000.0,244272.42152128235,-19272.421521282347,-0.2551578506758782
081 06 0 066.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,73715.28202618378,119458.15814258836,-45742.876116404586,-0.6109815906627304
072 14 0 286.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,174712.65421425208,158418.1066049379,16294.547609314177,0.222943948844325
149 03 0 002.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,147430.56405236755,165981.75563170182,-18551.191579334263,-0.245462862839071
085 14 0 012.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,184418.91278171053,236530.4440075656,-52111.531225855055,-0.6965909507735546
081 15 0 055.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,23000.0,84321.6546396574,-61321.6546396574,-0.8203961747096601
083 03 0 082.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,124000.0,200539.34064113887,-76539.34064113887,-1.0249568454580387
016 00 0 110.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,285370.75054068665,235690.29410051208,49680.456440174574,0.6717272857669134
072 13 0 347.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,334572.6040821844,290687.8650251274,43884.739057056955,0.5938195253332208
091 01 0 059.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,146129.50501824816,179930.25674531393,-33800.75172706577,-0.4504519953611912
094 01 0 236.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,140000.0,194450.5720884606,-54450.57208846061,-0.7280330351821748
130 06 0 007.00,URBAN SERVICES DISTRICT,DUPLEX,2013,355000.0,361829.3362228684,-6829.336222868413,-0.08789418952693313
118 10 0 066.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,373490.76226599776,387278.60135936603,-13787.839093368268,-0.18143245904145677
175 08 0 038.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,147332.27700966597,141344.23816110624,5988.038848559721,0.0844007863051109
072 08 0 100.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,135887.6199444183,169304.19082466076,-33416.57088024248,-0.44528772191599053
